TripID,StepOrder,EventName,EventTimestamp
26565,5,Receive Confirmation,12/02/2024 02:30:51
26565,6,Pickup Rental,12/02/2024 03:16:13
26565,7,Return Rental,12/05/2024 03:16:13
26565,8,Submit Expense Request,12/05/2024 07:36:18
26565,9,Expense Request Approved,12/05/2024 07:53:55
26565,10,Expense Reimbursement,12/06/2024 05:35:52
26568,1,Book Mode of Transportation,10/13/2024 07:59:31
26568,2,Book Lodging,10/13/2024 20:52:36
26568,3,Submit Travel Request,10/14/2024 17:27:29
26568,4,Travel Request Approved,10/14/2024 22:50:00
26568,5,Receive Confirmation,10/15/2024 11:21:31
26568,6,Itinerary Edit,10/22/2024 07:37:01
26568,7,Take Departure Train,10/22/2024 07:39:02
26568,8,Take Return Train,10/24/2024 07:39:02
26568,9,Submit Expense Request,10/24/2024 21:08:01
26568,10,Expense Request Approved,10/24/2024 21:38:54
26568,11,Expense Reimbursement,10/25/2024 06:37:06
26570,1,Manager Preapproved,09/04/2024 13:42:00
26570,2,Book Mode of Transportation,09/02/2024 05:31:08
26570,3,Submit Travel Request,09/05/2024 05:50:27
26570,4,Travel Request Approved,09/05/2024 06:21:00
26570,5,Receive Confirmation,09/05/2024 07:21:00
26570,6,Take Departure Flight,09/05/2024 07:49:49
26570,7,Take Return Flight,09/06/2024 07:49:49
26570,8,Submit Expense Request,09/06/2024 19:13:12
26570,9,Expense Request Approved,09/06/2024 20:09:58
26570,10,Expense Reimbursement,09/09/2024 12:07:34
26575,1,Book Mode of Transportation,10/26/2024 16:32:00
26575,2,Book Lodging,10/26/2024 17:14:59
26575,3,Submit Travel Request,11/18/2024 17:58:59
26575,4,Travel Request Approved,11/18/2024 18:09:25
26575,5,Receive Confirmation,11/18/2024 19:09:25
26575,6,Pickup Rental,11/18/2024 20:02:29
26575,7,Return Rental,11/19/2024 20:02:29
26575,8,Submit Expense Request,11/20/2024 09:27:38
26575,9,Expense Request Approved,11/20/2024 10:25:38
26575,10,Expense Reimbursement,11/20/2024 19:34:22
26576,1,Book Mode of Transportation,12/17/2024 07:22:04
26576,2,Book Lodging,12/17/2024 14:24:29
26576,3,Submit Travel Request,12/17/2024 23:20:13
26576,4,Travel Request Approved,12/18/2024 11:32:41
26576,5,Receive Confirmation,12/19/2024 05:45:07
26576,6,Take Departure Flight,01/13/2025 17:40:14
26576,7,Take Return Flight,01/15/2025 17:40:14
26576,8,Submit Expense Request,01/16/2025 07:22:59
26576,9,Expense Request Approved,01/16/2025 07:39:13
26576,10,Expense Reimbursement,01/16/2025 18:01:25
26579,1,Manager Preapproved,05/08/2024 20:55:00
26579,2,Book Mode of Transportation,04/23/2024 13:13:46
26579,3,Book Lodging,04/23/2024 21:43:09
26579,4,Submit Travel Request,04/24/2024 03:06:28
26579,5,Travel Request Approved,04/24/2024 06:44:42
26579,6,Receive Confirmation,04/25/2024 02:16:32
26579,7,Take Departure Flight,05/10/2024 13:57:18
26579,8,Take Return Flight,05/13/2024 13:57:18
26579,9,Submit Expense Request,05/14/2024 03:52:05
26579,10,Expense Request Approved,05/14/2024 04:47:25
26579,11,Expense Reimbursement,05/14/2024 19:07:29
26582,1,Book Mode of Transportation,08/01/2024 12:24:38
26582,2,Book Lodging,08/02/2024 06:09:12
26582,3,Submit Travel Request,08/02/2024 19:52:55
26582,4,Travel Request Approved,08/03/2024 00:08:05
26582,5,Receive Confirmation,08/03/2024 01:11:07
26582,6,Take Departure Train,08/23/2024 23:01:36
26582,7,Take Return Train,08/26/2024 23:01:36
26582,8,Submit Expense Request,08/27/2024 05:50:31
26582,9,Expense Request Approved,08/27/2024 06:26:17
26582,10,Expense Reimbursement,08/27/2024 08:12:26
26583,1,Book Mode of Transportation,08/23/2024 14:32:00
26583,2,Book Lodging,08/31/2024 14:40:49
26583,3,Hotel Change,09/05/2024 15:25:32
26583,4,Submit Travel Request,09/05/2024 15:41:52
26583,5,Travel Request Approved,09/05/2024 16:07:43
26583,6,Receive Confirmation,09/05/2024 17:07:43
26583,7,Take Departure Flight,09/05/2024 17:54:24
26583,8,Take Return Flight,09/09/2024 17:54:24
26583,9,Submit Expense Request,09/09/2024 22:38:32
26583,10,Expense Request Approved,09/09/2024 22:58:09
26583,11,Expense Reimbursement,09/10/2024 09:27:42
26588,1,Book Mode of Transportation,03/08/2024 07:45:00
26588,2,Book Lodging,03/12/2024 08:16:08
26588,3,Submit Travel Request,03/13/2024 08:29:33
26588,4,Travel Request Approved,03/13/2024 08:33:46
26588,5,Receive Confirmation,03/13/2024 09:33:46
26588,6,Take Departure Flight,03/13/2024 10:04:28
26588,7,Take Return Flight,03/18/2024 10:04:28
26588,8,Submit Expense Request,03/18/2024 19:37:03
26588,9,Expense Request Approved,03/18/2024 20:07:57
26588,10,Expense Reimbursement,03/18/2024 23:01:40
26592,1,Book Mode of Transportation,04/03/2024 07:44:00
26592,2,Book Lodging,04/07/2024 08:24:35
26592,3,Submit Travel Request,04/29/2024 08:38:59
26592,4,Travel Request Approved,04/29/2024 09:14:45
26592,5,Receive Confirmation,04/29/2024 10:14:45
26592,6,Pickup Rental,04/29/2024 11:14:39
26592,7,Return Rental,05/02/2024 11:14:39
26592,8,Submit Expense Request,05/02/2024 23:58:46
26592,9,Expense Request Edit,05/03/2024 00:50:57
26592,10,Expense Request Approved,05/03/2024 03:31:12
26592,11,Expense Reimbursement,05/03/2024 21:15:16
26594,1,Manager Preapproved,03/19/2024 23:13:00
26594,2,Book Mode of Transportation,03/07/2024 03:27:51
26594,3,Book Lodging,03/07/2024 10:46:06
26594,4,Submit Travel Request,03/07/2024 11:02:47
26594,5,Travel Request Approved,03/08/2024 07:57:11
26594,6,Receive Confirmation,03/09/2024 04:55:06
26594,7,Take Departure Train,03/21/2024 13:58:59
26594,8,Take Return Train,03/25/2024 13:58:59
26594,9,Submit Expense Request,03/26/2024 04:51:48
26594,10,Expense Request Approved,03/26/2024 05:11:36
26594,11,Expense Reimbursement,03/27/2024 00:12:17
26601,1,Book Mode of Transportation,09/08/2024 01:38:59
26601,2,Book Lodging,09/08/2024 04:36:01
26601,3,Submit Travel Request,09/08/2024 18:18:57
26601,4,Travel Request Approved,09/08/2024 18:37:02
26601,5,Receive Confirmation,09/08/2024 23:19:24
26601,6,Take Departure Flight,10/08/2024 02:09:33
26601,7,Take Return Flight,10/10/2024 02:09:33
26601,8,Submit Expense Request,10/10/2024 22:57:51
26601,9,Expense Request Approved,10/10/2024 23:10:58
26601,10,Expense Reimbursement,10/11/2024 15:56:11
26604,1,Book Mode of Transportation,04/17/2024 13:53:00
26604,2,Book Lodging,04/18/2024 10:23:42
26604,3,Submit Travel Request,04/19/2024 09:43:35
26604,4,Travel Request Approved,04/19/2024 18:15:31
26604,5,Receive Confirmation,04/20/2024 09:46:10
26604,6,Take Departure Flight,05/16/2024 08:08:50
26604,7,Take Return Flight,05/17/2024 08:08:50
26604,8,Submit Expense Request,05/20/2024 02:57:28
26604,9,Expense Request Approved,05/20/2024 02:58:04
26604,10,Expense Reimbursement,05/20/2024 05:44:11
26606,1,Manager Preapproved,12/04/2024 16:39:00
26606,2,Book Mode of Transportation,11/22/2024 18:36:09
26606,3,Book Lodging,11/26/2024 19:25:51
26606,4,Submit Travel Request,12/04/2024 20:01:31
26606,5,Travel Request Approved,12/04/2024 20:13:09
26606,6,Receive Confirmation,12/04/2024 21:13:09
26606,7,Take Departure Flight,12/04/2024 21:21:19
26606,8,Take Return Flight,12/06/2024 21:21:19
26606,9,Submit Expense Request,12/09/2024 20:05:26
26606,10,Expense Request Approved,12/09/2024 20:19:49
26606,11,Expense Reimbursement,12/09/2024 22:26:26
26607,1,Manager Preapproved,05/06/2024 10:24:00
26607,2,Itinerary Edit,05/07/2024 01:40:38
26607,3,Book Mode of Transportation,04/21/2024 15:54:06
26607,4,Book Lodging,04/21/2024 20:13:24
26607,5,Submit Travel Request,04/22/2024 01:46:37
26607,6,Travel Request Approved,04/22/2024 03:38:31
26607,7,Receive Confirmation,04/22/2024 16:45:26
26607,8,Take Departure Flight,05/07/2024 04:40:02
26607,9,Take Return Flight,05/09/2024 04:40:02
26607,10,Submit Expense Request,05/10/2024 04:27:29
26607,11,Expense Request Approved,05/10/2024 04:29:23
26607,12,Expense Reimbursement,05/13/2024 03:55:06
26610,1,Book Mode of Transportation,05/31/2024 22:18:00
26610,2,Vehicle Change,06/17/2024 22:22:24
26610,3,Book Lodging,06/04/2024 22:29:11
26610,4,Submit Travel Request,06/17/2024 23:25:09
26610,5,Travel Request Approved,06/17/2024 23:48:09
26610,6,Receive Confirmation,06/18/2024 00:48:09
26610,7,Pickup Rental,06/18/2024 01:17:50
26610,8,Return Rental,06/20/2024 01:17:50
26610,9,Submit Expense Request,06/20/2024 11:31:30
26610,10,Expense Request Approved,06/20/2024 11:35:32
26610,11,Expense Reimbursement,06/20/2024 15:53:54
26611,1,Book Mode of Transportation,08/10/2024 17:18:47
26611,2,Book Lodging,08/10/2024 19:44:26
26611,3,Submit Travel Request,08/11/2024 09:12:39
26611,4,Travel Request Approved,08/11/2024 14:03:52
26611,5,Receive Confirmation,08/12/2024 13:03:38
26611,6,Take Departure Flight,09/02/2024 08:32:53
26611,7,Take Return Flight,09/09/2024 08:32:53
26611,8,Submit Expense Request,09/09/2024 14:16:29
26611,9,Expense Request Approved,09/09/2024 14:38:09
26611,10,Expense Reimbursement,09/10/2024 03:45:58
26616,1,Book Mode of Transportation,09/22/2024 00:05:47
26616,2,Book Lodging,09/22/2024 18:14:45
26616,3,Submit Travel Request,09/23/2024 16:27:45
26616,4,Travel Request Approved,09/24/2024 02:30:13
26616,5,Receive Confirmation,09/24/2024 19:40:38
26616,6,Take Departure Flight,10/22/2024 19:08:47
26616,7,Take Return Flight,10/25/2024 19:08:47
26616,8,Submit Expense Request,10/25/2024 23:12:22
26616,9,Expense Request Approved,10/25/2024 23:15:57
26616,10,Expense Reimbursement,10/28/2024 07:18:24
26621,1,Book Mode of Transportation,10/22/2024 05:26:13
26621,2,Book Lodging,10/22/2024 18:35:42
26621,3,Submit Travel Request,10/23/2024 10:54:47
26621,4,Travel Request Approved,10/23/2024 17:30:57
26621,5,Receive Confirmation,10/24/2024 13:49:14
26621,6,Take Departure Flight,11/13/2024 15:11:08
26621,7,Take Return Flight,11/14/2024 15:11:08
26621,8,Submit Expense Request,11/14/2024 23:08:43
26621,9,Expense Request Approved,11/14/2024 23:17:40
26621,10,Expense Reimbursement,11/15/2024 17:03:43
26623,1,Book Mode of Transportation,12/12/2023 10:22:30
26623,2,Book Lodging,12/12/2023 11:24:45
26623,3,Submit Travel Request,12/13/2023 02:09:05
26623,4,Travel Request Approved,12/14/2023 01:48:51
26623,5,Receive Confirmation,12/14/2023 02:21:59
26623,6,Mode of Transportation Change,01/09/2024 22:15:51
26623,7,Take Departure Flight,01/09/2024 23:02:38
26623,8,Take Return Flight,01/11/2024 23:02:38
26623,9,Submit Expense Request,01/12/2024 09:10:51
26623,10,Expense Request Approved,01/12/2024 09:38:20
26623,11,Expense Reimbursement,01/12/2024 14:08:45
26627,1,Book Mode of Transportation,01/25/2024 23:31:08
26627,2,Book Lodging,01/26/2024 18:04:02
26627,3,Submit Travel Request,01/26/2024 21:34:05
26627,4,Travel Request Approved,01/27/2024 00:58:00
26627,5,Receive Confirmation,01/27/2024 21:28:04
26627,6,Take Departure Flight,02/19/2024 20:32:56
26627,7,Take Return Flight,02/20/2024 20:32:56
26627,8,Submit Expense Request,02/21/2024 07:22:23
26627,9,Expense Request Denied,02/21/2024 07:41:19
26627,10,Expense Request Edit,02/21/2024 22:01:13
26627,11,Expense Request Denied,02/21/2024 23:41:04
26627,12,Expense Request Edit,02/22/2024 16:25:08
26627,13,Expense Request Approved,02/22/2024 18:03:12
26627,14,Expense Reimbursement,02/23/2024 14:28:45
26631,1,Book Mode of Transportation,08/17/2024 11:14:00
26631,2,Book Lodging,08/19/2024 11:43:26
26631,3,Submit Travel Request,08/19/2024 12:21:52
26631,4,Travel Request Approved,08/19/2024 12:46:01
26631,5,Receive Confirmation,08/19/2024 13:46:01
26631,6,Itinerary Edit,08/19/2024 14:04:35
26631,7,Take Departure Flight,08/19/2024 14:05:58
26631,8,Take Return Flight,08/23/2024 14:05:58
26631,9,Submit Expense Request,08/23/2024 19:03:58
26631,10,Expense Request Approved,08/23/2024 19:23:09
26631,11,Expense Reimbursement,08/26/2024 05:51:42
26640,1,Book Mode of Transportation,09/03/2024 00:38:56
26640,2,Book Lodging,09/03/2024 09:27:28
26640,3,Submit Travel Request,09/03/2024 21:15:56
26640,4,Travel Request Approved,09/04/2024 08:33:43
26640,5,Receive Confirmation,09/04/2024 13:14:57
26640,6,Take Departure Flight,09/23/2024 16:11:26
26640,7,Take Return Flight,09/30/2024 16:11:26
26640,8,Submit Expense Request,09/30/2024 20:12:47
26640,9,Expense Request Approved,09/30/2024 21:11:09
26640,10,Expense Reimbursement,10/01/2024 13:44:19
26642,1,Book Mode of Transportation,07/11/2024 17:45:26
26642,2,Book Lodging,07/12/2024 07:22:21
26642,3,Submit Travel Request,07/12/2024 15:35:35
26642,4,Travel Request Approved,07/12/2024 15:52:11
26642,5,Receive Confirmation,07/13/2024 04:58:28
26642,6,Itinerary Edit,07/30/2024 00:54:18
26642,7,Take Departure Flight,07/30/2024 01:03:32
26642,8,Take Return Flight,08/05/2024 01:03:32
26642,9,Submit Expense Request,08/05/2024 11:14:58
26642,10,Expense Request Approved,08/05/2024 12:12:34
26642,11,Expense Reimbursement,08/06/2024 02:00:36
26649,1,Book Mode of Transportation,01/22/2024 08:55:40
26649,2,Book Lodging,01/22/2024 20:56:16
26649,3,Submit Travel Request,01/23/2024 07:13:38
26649,4,Travel Request Approved,01/23/2024 14:46:55
26649,5,Receive Confirmation,01/24/2024 08:26:38
26649,6,Take Departure Train,02/15/2024 00:19:44
26649,7,Take Return Train,02/19/2024 00:19:44
26649,8,Submit Expense Request,02/19/2024 12:41:48
26649,9,Expense Request Approved,02/19/2024 13:07:27
26649,10,Expense Reimbursement,02/20/2024 08:47:12
26655,1,Book Mode of Transportation,04/08/2024 12:34:00
26655,2,Vehicle Change,04/17/2024 12:35:39
26655,3,Book Lodging,04/08/2024 12:38:42
26655,4,Hotel Change,04/17/2024 13:28:15
26655,5,Submit Travel Request,04/17/2024 13:33:26
26655,6,Travel Request Approved,04/17/2024 14:00:19
26655,7,Receive Confirmation,04/17/2024 15:00:19
26655,8,Pickup Rental,04/17/2024 15:46:09
26655,9,Return Rental,04/19/2024 15:46:09
26655,10,Submit Expense Request,04/22/2024 06:08:36
26655,11,Expense Request Approved,04/22/2024 06:21:24
26655,12,Expense Reimbursement,04/23/2024 04:59:09
26656,1,Manager Preapproved,05/29/2024 08:49:00
26656,2,Book Mode of Transportation,05/02/2024 10:24:50
26656,3,Book Lodging,05/03/2024 10:10:59
26656,4,Submit Travel Request,05/04/2024 06:23:37
26656,5,Travel Request Approved,05/05/2024 05:09:17
26656,6,Receive Confirmation,05/06/2024 02:43:00
26656,7,Take Departure Flight,05/30/2024 05:40:30
26656,8,Take Return Flight,05/31/2024 05:40:30
26656,9,Submit Expense Request,05/31/2024 20:20:43
26656,10,Expense Request Approved,05/31/2024 20:51:56
26656,11,Expense Reimbursement,06/03/2024 12:41:47
26661,1,Book Mode of Transportation,09/26/2024 14:41:00
26661,2,Book Lodging,09/29/2024 15:05:22
26661,3,Submit Travel Request,10/03/2024 15:23:36
26661,4,Travel Request Approved,10/03/2024 16:13:37
26661,5,Receive Confirmation,10/03/2024 17:13:37
26661,6,Pickup Rental,10/03/2024 18:04:49
26661,7,Return Rental,10/07/2024 18:04:49
26661,8,Submit Expense Request,10/08/2024 05:39:36
26661,9,Expense Request Approved,10/08/2024 06:20:55
26661,10,Expense Reimbursement,10/08/2024 07:12:08
26662,1,Book Mode of Transportation,12/14/2023 04:14:32
26662,2,Book Lodging,12/14/2023 20:32:08
26662,3,Submit Travel Request,12/15/2023 03:31:36
26662,4,Travel Request Approved,12/15/2023 12:06:46
26662,5,Receive Confirmation,12/15/2023 12:19:26
26662,6,Mode of Transportation Change,01/12/2024 12:38:50
26662,7,Take Departure Flight,01/12/2024 14:48:27
26662,8,Take Return Flight,01/15/2024 14:48:27
26662,9,Submit Expense Request,01/16/2024 02:35:59
26662,10,Expense Request Approved,01/16/2024 03:11:10
26662,11,Expense Reimbursement,01/16/2024 21:45:10
26667,1,Book Mode of Transportation,09/14/2024 17:03:00
26667,2,Book Lodging,09/21/2024 17:53:19
26667,3,Submit Travel Request,09/23/2024 18:00:58
26667,4,Travel Request Approved,09/23/2024 18:34:14
26667,5,Receive Confirmation,09/23/2024 19:34:14
26667,6,Take Departure Flight,09/23/2024 19:58:25
26667,7,Take Return Flight,09/24/2024 19:58:25
26667,8,Submit Expense Request,09/25/2024 15:45:31
26667,9,Expense Request Approved,09/25/2024 16:32:33
26667,10,Expense Reimbursement,09/26/2024 02:19:05
26669,1,Book Mode of Transportation,11/02/2024 18:14:00
26669,2,Book Lodging,11/06/2024 18:55:16
26669,3,Submit Travel Request,11/15/2024 19:00:00
26669,4,Travel Request Approved,11/15/2024 19:30:40
26669,5,Receive Confirmation,11/15/2024 20:30:40
26669,6,Take Departure Flight,11/15/2024 20:46:05
26669,7,Take Return Flight,11/18/2024 20:46:05
26669,8,Submit Expense Request,11/19/2024 09:40:36
26669,9,Expense Request Approved,11/19/2024 09:48:43
26669,10,Expense Reimbursement,11/20/2024 03:03:15
26676,1,Book Mode of Transportation,12/07/2024 15:21:00
26676,2,Submit Travel Request,12/24/2024 16:14:19
26676,3,Travel Request Approved,12/24/2024 16:31:55
26676,4,Receive Confirmation,12/24/2024 17:31:55
26676,5,Pickup Rental,12/24/2024 18:18:03
26676,6,Return Rental,12/30/2024 18:18:03
26676,7,Submit Expense Request,12/31/2024 09:31:09
26676,8,Expense Request Approved,12/31/2024 09:31:56
26676,9,Expense Reimbursement,01/01/2025 05:53:30
26679,1,Book Mode of Transportation,11/01/2024 23:23:08
26679,2,Book Lodging,11/02/2024 02:04:43
26679,3,Submit Travel Request,11/02/2024 17:40:19
26679,4,Travel Request Approved,11/03/2024 07:33:06
26679,5,Receive Confirmation,11/03/2024 14:18:18
26679,6,Take Departure Flight,11/29/2024 09:21:32
26679,7,Take Return Flight,12/02/2024 09:21:32
26679,8,Submit Expense Request,12/03/2024 06:27:32
26679,9,Expense Request Approved,12/03/2024 06:56:47
26679,10,Expense Reimbursement,12/03/2024 23:42:47
26684,1,Manager Preapproved,12/23/2024 10:46:00
26684,2,Trip Extension,12/25/2024 00:25:10
26684,3,Book Mode of Transportation,12/12/2024 23:01:10
26684,4,Book Lodging,12/12/2024 23:37:46
26684,5,Submit Travel Request,12/13/2024 16:07:57
26684,6,Travel Request Approved,12/14/2024 00:29:09
26684,7,Receive Confirmation,12/14/2024 11:05:01
26684,8,Take Departure Flight,12/30/2024 04:13:58
26684,9,Take Return Flight,01/02/2025 04:13:58
26684,10,Submit Expense Request,01/03/2025 03:36:05
26684,11,Expense Request Approved,01/03/2025 03:46:16
26684,12,Expense Reimbursement,01/03/2025 12:48:13
26687,1,Book Mode of Transportation,01/06/2024 17:50:22
26687,2,Book Lodging,01/06/2024 22:13:21
26687,3,Submit Travel Request,01/07/2024 17:38:57
26687,4,Travel Request Approved,01/08/2024 15:40:43
26687,5,Receive Confirmation,01/09/2024 00:47:27
26687,6,Take Departure Flight,01/29/2024 15:32:47
26687,7,Hotel Change,02/02/2024 15:32:47
26687,8,Take Return Flight,02/02/2024 16:04:04
26687,9,Submit Expense Request,02/05/2024 00:49:04
26687,10,Expense Request Approved,02/05/2024 00:55:00
26687,11,Expense Reimbursement,02/05/2024 13:03:52
26698,1,Book Mode of Transportation,10/09/2024 21:31:00
26698,2,Book Lodging,10/13/2024 21:53:13
26698,3,Submit Travel Request,10/15/2024 22:39:46
26698,4,Travel Request Approved,10/15/2024 23:27:29
26698,5,Receive Confirmation,10/16/2024 00:27:29
26698,6,Take Departure Flight,10/16/2024 01:09:38
26698,7,Ticket Reissued,10/22/2024 01:09:38
26698,8,Take Return Flight,10/22/2024 01:40:10
26698,9,Submit Expense Request,10/22/2024 15:25:34
26698,10,Expense Request Approved,10/22/2024 15:44:00
26698,11,Expense Reimbursement,10/23/2024 10:58:51
26703,1,Manager Preapproved,09/25/2024 15:42:00
26703,2,Trip Extension,09/26/2024 09:44:37
26703,3,Book Mode of Transportation,09/06/2024 01:22:00
26703,4,Submit Travel Request,09/06/2024 22:00:37
26703,5,Travel Request Approved,09/07/2024 08:15:34
26703,6,Receive Confirmation,09/08/2024 01:02:55
26703,7,Take Departure Flight,09/30/2024 11:36:59
26703,8,Take Return Flight,10/04/2024 11:36:59
26703,9,Submit Expense Request,10/04/2024 19:51:55
26703,10,Expense Request Approved,10/04/2024 20:02:16
26703,11,Expense Reimbursement,10/07/2024 05:41:10
